source,offer_id,url,title,company,location,published_date,contract_type,salary,query,description,category
france-travail-api,199BWFP,https://candidat.francetravail.fr/offres/recherche/detail/199BWFP,Data Ingénieur H/F (H/F),CIRIL GROUP,69 - VILLEURBANNE,2025-10-14T09:45:38.176Z,CDI,Prime intéressement et participation,data engineer,"Ciril GROUP est un éditeur de logiciels et hébergeur Cloud français reconnu pour ses solutions innovantes destinées aux collectivités publiques et entreprises privés, en France et à l'international. Rejoignez une entreprise à taille humaine, engagée en RSE, avec une diversité de postes et une ambiance conviviale au quotidien !

Les équipes Data de Ciril GROUP alimentent l'ensemble de nos gammes de produits, permettant de fournir à nos clients, aux collectivités françaises, et aux citoyens des données de qualité leur permettant de prendre les bonnes décisions. Ces données sont recueillies, corrigées, rationalisées, agrégées, valorisées, et finalement livrées par les ingénieurs de l'équipe Data que nous vous proposons de rejoindre.

Le fruit de votre travail alimentera de nombreuses solutions logicielles de Ciril GROUP :

- Nos solutions géomarketing online pour le développement des réseaux franchisés et l'animation commerciale des points de vente

- Notre gamme d'outils cartographiques qui s'articule autour de GEO, une plateforme SIG et géo-décisionnelle innovante. GEO permet de créer facilement des applications cartographiques interactives pour une gestion intelligente des territoires et des réseaux. Rejoindre notre équipe, c'est contribuer à offrir des solutions de géo-représentation, d'analyse et de prise de décision pour les collectivités et les entreprises.

- Notre gamme CIVIL qui met à disposition des applications Web gestionnaires, pensées spécifiquement pour les besoins des collectivités territoriales

Missions
Vous participerez à tous les rituels d'équipe Agile et vous vous impliquerez progressivement dans toutes les tâches de conception, de développement, de test et de maintenance qui rythme le quotidien de l'équipe, avec une démarche qualité rigoureuse.

Au sein du Pôle Data, vous prendrez part aux travaux suivants :

-       Recueillir les besoins métiers des différentes unités demandeuses et utilisatrices de solutions de collecte et stockage de la donnée.

-       Intégrer, transformer et maintenir des données

-       Mettre en place, industrialiser et maintenir des processus inhérents à l'intégration de données : Orchestration, monitoring, API, tests unitaires et d'intégration

-       Installer et maintenir des machines, des outils, des bases de données

-       Manipuler des données spatiales, vecteur et raster

-       Industrialiser et automatiser le nettoyage de la donnée selon les spécifications retenues, en mettant en œuvre des modèles statistiques ou de machine learning

-       Gérer, maintenir et documenter de multiples bases de données (via l'importation de données externes en open data ou de données internes par exemple).

-       Gérer le cycle de vie de la donnée conformément aux directives inscrites dans le RGPD.

-       Assurer le suivi de production et la maintenance.",data_science
france-travail-api,202GNNC,https://candidat.francetravail.fr/offres/recherche/detail/202GNNC,Consultant DevOps H/F (H/F),AUBER TECH,93 - LES LILAS,2026-01-07T09:44:58.638Z,CDI,Annuel de 32000.0 Euros à 50000.0 Euros sur 12.0 mois,data engineer,"Présentation du poste 

Dans le cadre du développement de nos activités, nous recherchons un Consultant DevOps motivé(e), avec 1 à 2 ans d'expérience, pour accompagner nos clients dans la mise en place, l'industrialisation et l'automatisation de leurs environnements applicatifs et systèmes. 

Vous interviendrez au sein des équipes projets de nos clients (grands comptes, ETI ou start-ups) et serez un acteur clé dans la continuité entre le développement et les opérations. 

Missions principales 

Participer à la conception, l'implémentation et l'automatisation des pipelines CI/CD. 
Assurer l'intégration et le déploiement continu des applications dans des environnements Cloud (AWS, Azure, GCP) et On-Premise. 
Gérer et maintenir les infrastructures (serveurs, conteneurs, bases de données, monitoring). 
Participer à la mise en place de solutions de supervision, de logs et d'alerting. 
Optimiser la sécurité, la disponibilité et la performance des plateformes. 
Collaborer avec les équipes de développement et d'exploitation pour fluidifier les processus. 
Contribuer à la documentation technique et au transfert de compétences. 
 
Profil recherché 

Formation : Bac+5 en informatique, systèmes & réseaux, génie logiciel ou équivalent. 
Expérience : 1 à 2 ans sur un poste similaire (stage long ou alternance acceptés). 
Compétences techniques souhaitées : 
Systèmes : Linux, Windows Server. 
Conteneurisation & orchestration : Docker, Kubernetes. 
CI/CD : GitLab CI, Jenkins, Azure DevOps, ou équivalents. 
Cloud : AWS, Azure ou GCP (au moins une expérience). 
Infrastructure as Code : Terraform, Ansible. 
Scripting : Shell, Python, ou équivalent. 
Outils de monitoring : Prometheus, Grafana, ELK, etc. 
Soft skills : 
Autonomie et sens des responsabilités. 
Rigueur, organisation et capacité d'analyse. 
Bon relationnel et esprit d'équipe. 
Curiosité et veille technologique. 
 
Ce que nous offrons 

Intégrer une ESN en croissance avec des projets variés et innovants. 
Un accompagnement personnalisé (formations, certifications Cloud/DevOps). 
Des opportunités d'évolution rapide (Lead, Expert, Architecte DevOps). 
Un environnement de travail collaboratif et stimulant.",other
france-travail-api,202FHJH,https://candidat.francetravail.fr/offres/recherche/detail/202FHJH,Knowledge Manager IA (H/F),NOROIT,91 - EVRY COURCOURONNES,2026-01-06T11:07:59.397Z,CDI,Prime et rémunération : Selon profil et expérience,data engineer,"CDI - Consultant Knowledge Manager IA (H/F)

Employeur : Noroit (ESN IA & Data)

Mission principale en prestation pour un de nos clients

Qui sommes-nous ?
Noroit est une ESN spécialisée en IA et valorisation des données d'entreprise.
Nous concevons, déployons et maintenons des solutions d'IA basées en priorité sur des briques open source et des LLM adaptés aux besoins métier de nos clients.

Dans le cadre d'une mission de long terme chez un de nos clients, éditeur de logiciel, nous recrutons un(e) Consultant(e) Knowledge Manager IA.

Votre rôle
Rattaché(e) à Noroit, vous intervenez en prestation chez notre client pour structurer, enrichir et faire vivre la connaissance, avec une forte orientation assistants IA / RAG.

Vos responsabilités principales :

1. Structurer la base de connaissances
- Cartographier les sources existantes : documentation produit, guides utilisateurs, notes internes, tickets support, FAQ, tutos, etc.
- Maintenir une base de connaissances claire, organisée et exploitable par :
- les équipes internes (support, produit, commercial),
- les futurs assistants IA (RAG, chatbots internes / clients).
- Appliquer une taxonomie, des métadonnées et des standards rédactionnels.

2. Produire et améliorer la documentation
- Réécrire, harmoniser et compléter la documentation fonctionnelle (guides, pas-à-pas, FAQ, bonnes pratiques).
- Traduire les retours du support et des clients en contenus structurés (articles, fiches, scénarios d'usage).
- Co-construire avec les équipes des parcours de connaissance adaptés aux différents profils (clients, support, commerciaux.).

3. Préparer et accompagner les usages IA
En lien avec les équipes Noroit (IA / data) et les équipes :
- Identifier les cas d'usage IA : assistant de support, aide à la configuration, FAQ intelligente, etc.
- Adapter les contenus pour qu'ils soient exploités par un LLM (granularité, format, qualité, mise à jour).
- Participer aux ateliers, tests et itérations autour des assistants IA basés sur la base de connaissances.

4. Gouvernance et animation de la connaissance
- Appliquer un processus de mise à jour : qui crée, qui valide, qui publie.
- Sensibiliser et accompagner les équipes internes sur les bonnes pratiques de contribution.
- Suivre des indicateurs simples : taux de couverture documentaire, obsolescence, feedback utilisateurs.

Profil recherché
- Formation : Bac+2 à Bac+4/5
- Gestion de l'information / documentation / knowledge management, ou systèmes d'information / data / transformation digitale avec forte sensibilité ""contenus & utilisateurs"".
- Expérience : 1 à 3 ans d'expérience (stage, CDD, premier CDI) en documentation, knowledge management, support logiciel, product content ou équivalent.
- Les profils juniors structurés et très motivés sont bienvenus.

Vous vous reconnaissez si :
- Vous aimez organiser et clarifier l'information ;
- Vous avez un excellent rédactionnel en français (clarté, pédagogie, orthographe).
- Vous êtes curieux(se) d'IA générative et de ses usages concrets (assistants, RAG, chatbots).
- Vous êtes à l'aise pour échanger avec des profils variés (support, produit, technique, direction).

Compétences appréciées
- Gestion documentaire, taxonomie, métadonnées, bases de connaissances.
- Expérience dans un éditeur de logiciel ou une ESN,
- Intérêt pour les LLM, RAG, chatbots, même côté fonctionnel.

Conditions
- Contrat : CDI (ou CDD selon situation, à préciser).
- Employeur : Noroit (ESN spécialisée IA & Data).
- Client principal : éditeur de logiciel
- Localisation : Courcouronnes 91
- Rémunération : selon profil et expérience.
- Prise de poste : dès que possible.

Envoyez votre CV et un court texte expliquant :
- Votre vision du rôle de Knowledge Manager,
- Un exemple concret où vous avez structuré ou amélioré une documentation / base de connaissances,
",gen_ai
france-travail-api,201WHKH,https://candidat.francetravail.fr/offres/recherche/detail/201WHKH,Développeur IT - Talend (H/F),H CONSULTING,13 - Marseille 8e Arrondissement,2025-12-23T14:20:45.567Z,CDI,Annuel de 36000.0 Euros sur 12.0 mois,data engineer,"H Consulting recherche un Développeur IT - Talend H/F en CDI. Le développeur rejoindra l'équipe de développement TALEND. Le profil devra garantir un haut niveau de qualité lors des livraisons, tant pour les analyses que pour les développements. Il devra s'assurer du bon suivi des règles de programmation et de tests par les développeurs, échanger régulièrement avec les métiers et les équipes techniques.

Missions principales :
- Apprendre l'environnement technique TALEND et maîtriser les principes de développement.
- Comprendre les demandes métier et challenger les spécifications reçues.
- Développer les flux en suivant les spécifications et les normes de développement.
- Traiter les retours des phases de recette.
- Réaliser la maintenance corrective sur les flux.
- Veiller à la qualité et à la documentation du code produit.
- Proposer des améliorations à moyen terme.

Profil recherché: 
- Une bonne maîtrise de l'informatique en général.
- Une solide connaissance du langage SQL et des bases de données relationnelles.
- Une compréhension des technologies web, notamment l'utilisation d'API.
- Un niveau de français courant et un bon niveau d'anglais.
- Des connaissances en JAVA seraient un plus.

Si vous faites preuve de rigueur, d'organisation, d'autonomie et avez un fort sens du service, rejoignez nos équipes ! Nos opportunités sont ouvertes à tous et toutes.",other
france-travail-api,201RTYL,https://candidat.francetravail.fr/offres/recherche/detail/201RTYL,Développeur BI (H/F),SEGMENT ELITE,75 - PARIS,2025-12-18T10:31:00.809Z,CDI,Annuel de 45000.0 Euros à 65000.0 Euros sur 12.0 mois,data engineer,"Nous recrutons un Développeur BI

Localisation: IDF
Expérience: Au moins 7 ans d'expérience comme analyste décisionnel

Dans le cadre des projets du système d'information de l'affacturage, le poste de Développeur BI implique la participation à différents sujets décisionnels issus du programme Genesis ou de la refonte du décisionnel.

Les principales fonctions incluent l'analyse des besoins, la conception de modèles de données, la réalisation de développements et corrections, la rédaction de spécifications, la préparation et la réalisation de tests, l'accompagnement des recettes et le suivi de production.

Compétences Requises:
Maîtrise d'un ETL/ELT (idéalement Semarchy xDI)
Bonne maîtrise des outils de reporting (idéalement BO ou WebFocus)
Excellente maîtrise du SQL
Connaissance du langage PL/SQL
Modélisation de datawarehouses/datamarts
Autonomie et esprit d'analyse",data_analysis
france-travail-api,201NRMG,https://candidat.francetravail.fr/offres/recherche/detail/201NRMG,Ingénieur Développeur PL/SQL (H/F),GROUPAGORA,13 - Aix-en-Provence,2025-12-15T15:49:51.691Z,CDI,Mensuel de 38000.0 Euros à 42000.0 Euros sur 12.0 mois,data engineer,"Nous sommes à la recherche d'un Développeur PL/SQL pour compléter les équipes de notre entreprise partenaire, entreprise majeure dans le commerce et la distribution à grande échelle. Vous rejoindrez une équipe dédiée aux besoins de la chaîne d'approvisionnement, des points de vente et du siège. En étroite collaboration avec l'équipe SI, votre mission principale sera d'assurer la fluidité des flux transactionnels quotidiens et de participer aux projets d'évolution du système.


Profil ouvert aux développeurs venant d'autres environnements (Java, Python, .NET) avec intérêt pour Oracle/PL-SQL.

LE POSTE :

Vos responsabilités incluent :

- Assurer le maintien en condition opérationnelle du back-office
- Participer aux projets d'évolution du système
- Gérer les tickets de support de niveau 2 qui vous sont assignés
- Analyser et traiter les demandes dans les délais contractuels, en prenant en compte les impacts directs et indirects
- Préparer les bons de livraison pour l'équipe de production en vue du passage en production
- Proposer des solutions préventives pour améliorer le système
- Suggérer des solutions opérationnelles aux clients pour répondre à leurs besoins et corriger les anomalies détectée
- Contribuer à l'optimisation du système et proposer des améliorations

L'ENVIRONNEMENT TECHNIQUE :

- Oracle
- HTML5
- CSS3
- AJAX- JSON
- JavaScript
- XML/DTD
- Utilisation des WebServices HTTP/REST- XML/JSON
- SHELL
- Environnement de développement : SQL Developer

Le profil recherché :

Titulaire d'un diplôme de niveau BAC+2 à BAC+5 en informatique de gestion, vous possédez une première expérience réussie dans ce domaine. Autonome, organisé(e) et force de proposition, vous faites preuve d'un esprit pratique. Vos qualités relationnelles et votre capacité d'adaptation sont reconnues, et vous appréciez le travail en mode collaboratif. Une expérience dans les secteurs du commerce ou de la distribution serait un plus.",other
france-travail-api,201NRCD,https://candidat.francetravail.fr/offres/recherche/detail/201NRCD,Ingénieur Développeur PL/SQL (H/F),GROUPAGORA,13 - Arles,2025-12-15T15:42:34.874Z,CDI,Annuel de 38000.0 Euros à 42000.0 Euros sur 12.0 mois,data engineer,"Nous sommes à la recherche d'un Développeur PL/SQL pour compléter les équipes de notre entreprise partenaire, entreprise majeure dans le commerce et la distribution à grande échelle. Vous rejoindrez une équipe dédiée aux besoins de la chaîne d'approvisionnement, des points de vente et du siège. En étroite collaboration avec l'équipe SI, votre mission principale sera d'assurer la fluidité des flux transactionnels quotidiens et de participer aux projets d'évolution du système.


Profil ouvert aux développeurs venant d'autres environnements (Java, Python, .NET) avec intérêt pour Oracle/PL-SQL.

LE POSTE :

Vos responsabilités incluent :

- Assurer le maintien en condition opérationnelle du back-office
- Participer aux projets d'évolution du système
- Gérer les tickets de support de niveau 2 qui vous sont assignés
- Analyser et traiter les demandes dans les délais contractuels, en prenant en compte les impacts directs et indirects
- Préparer les bons de livraison pour l'équipe de production en vue du passage en production
- Proposer des solutions préventives pour améliorer le système
- Suggérer des solutions opérationnelles aux clients pour répondre à leurs besoins et corriger les anomalies détectée
- Contribuer à l'optimisation du système et proposer des améliorations

L'ENVIRONNEMENT TECHNIQUE :

- Oracle
- HTML5
- CSS3
- AJAX- JSON
- JavaScript
- XML/DTD
- Utilisation des WebServices HTTP/REST- XML/JSON
- SHELL
- Environnement de développement : SQL Developer

Le profil recherché :

Titulaire d'un diplôme de niveau BAC+2 à BAC+5 en informatique de gestion, vous possédez une première expérience réussie dans ce domaine. Autonome, organisé(e) et force de proposition, vous faites preuve d'un esprit pratique. Vos qualités relationnelles et votre capacité d'adaptation sont reconnues, et vous appréciez le travail en mode collaboratif. Une expérience dans les secteurs du commerce ou de la distribution serait un plus.",other
france-travail-api,201FGPF,https://candidat.francetravail.fr/offres/recherche/detail/201FGPF,Formateur Python/Django (H/F),DAWAN,31 - TOULOUSE,2025-12-05T10:16:39.724Z,CDI,Rémunération selon profil et expérience,data engineer,"La société

Vous souhaitez rejoindre un acteur majeur de la formation en France ? 
Dawan est spécialisé dans l'informatique, le digital, le management et la bureautique. 

Aujourd'hui, implanté à travers la France, nous dispensons des formations au sein de nos 11 centres ou à distance et dans les locaux de nos clients.
Avec plus de 100 collaborateurs permanents, nous nous imposons comme un acteur majeur de la formation en France. Certifiée Qualiopi, Dawan garantit des formations de qualité, dispensées par des experts. 

En prônant des valeurs de proximité, d'accompagnement personnalisé et d'innovation pédagogique, nous avons pour objectif de devenir leader sur le marché de la formation informatique tout en continuant à développer les services de conseil, d'intégration et de développement.

Nous recherchons des profils passionnés par la formation, le conseil et l'innovation, prêts à relever les défis de demain et à accompagner nos clients dans leurs projets.

 
Descriptif du poste 

Nous recherchons un Formateur Python (H/F) en CDI temps plein, pour rejoindre notre centre de Toulouse dès que possible.

Vous aurez pour missions de :

    Concevoir et mettre en place des formations sur-mesure en fonction des besoins clients
    Concevoir des supports de formation pédagogiques, innovants, attrayants et interactifs
    Préparer et animer des formations portant sur Python, Django, Flask
    Préparer et animer des formations sur des technos Front comme Javascript, Angular, React, etc. 
    Participer à des projets internes
    Réaliser une veille technologique

Voici quelques exemples de formations que vous pourriez être amené(e) à animer :

Formations Python Débutants : https://www.dawan.fr/formations/python/python-debutants
Formations Python Avancé : https://www.dawan.fr/formations/python/python-avance
Formations Django : https://www.dawan.fr/formations/python/django

Profil Recherché

Diplômé(e) de formation Bac +3 ou Bac+5, vous justifiez de 5 à 7 ans d'expérience minimum en Python. Vous avez pu mener des projets avec le framework Django. Vous connaissez également d'autres frameworks Python ou Javascript.

Une première expérience en tant que formateur (H/F) serait un plus. Pour les profils juniors dans ce domaine, Dawan vous proposera un accompagnement sur l'animation de formations.

Vous souhaitez transmettre vos connaissances et partager votre savoir-faire professionnel.

Vous êtes pédagogue, organisé(e), autonome. Vous disposez d'une bonne communication orale et écrite. Ce poste vous intéresse.

N'hésitez pas à nous rejoindre !

Informations complémentaires : 

Rémunération selon profil et expérience 

DAWAN est signataire de la Charte de la Diversité. L'entreprise s'engage pour l'égalité des chances et la non-discrimination dans le recrutement.

Si vous souhaitez nous rejoindre et commencer une nouvelle aventure, merci de transmettre votre CV et idéalement une lettre de motivation en réponse à cette annonce !",other
france-travail-api,7667245,https://candidat.francetravail.fr/offres/recherche/detail/7667245,Big Data Engineer - Services Financiers - Orléans (H/F),Forums Talents Handicap,45 - Orléans,2026-01-10T04:00:08.000Z,CDI,,data engineer,"Description de l'entrepriseSopra Steria, acteur majeur de la Tech en Europe, avec 50000 collaborateurs dans près de 30 pays, est reconnu pour ses activités de conseil, de services et solutions numériques. Il aide ses clients à mener leur transformation digitale et à obtenir des bénéfices concrets et durables. Le Groupe apporte une réponse globale aux enjeux de compétitivité des grandes entreprises et organisations, en combinant une connaissance approfondie des secteurs d’activité et des technologies à une approche collaborative.Sopra Steria place l’humain au cœur de son action et s’engage auprès de ses clients à tirer le meilleur parti du numérique pour construire un avenir positif. En 2024, le Groupe a réalisé un chiffre d’affaires de 5,8 milliards d’euros.The world is how we shape it**Le monde est tel que nous le façonnonsDescription du posteVotre futur environnement de travail :Vous êtes passionné(e) par la valorisation de la donnée, rejoignez notre Data Factory ! Vous y rencontrerez des experts de la mise en œuvre de Plateforme de Données, des Data Architectes ou autres experts solution autour des problématiques de valorisation de la donnée.Vous êtes accompagné(e) au développement de vos connaissances aux travers de différents parcours Data que ce soit pour l'ingestion, la construction de datahub, la transformation et valorisation de la donnée, la modélisation et mise à disposition.Rejoindre notre Data Factory Sopra Steria, c'est rejoindre une communauté de Data Ingénieurs fiers de partager leur savoir et ouverts aux nouvelles expériences et expérimentations de la donnée.Votre rôle et vos tâches :Dans le cadre de la mise en place du centre Data pour un grand acteur financier de l’état et selon votre appétence, vous participerez à plusieurs étapes de la chaîne :- La compréhension des besoins métiers et la traduction solution de data ingénierie- La mise en œuvre de solution d'ingestion des données quelles soit en batch et/ou en streaming dans un contexte Cloud ;- La structuration du DataLake, la mise en place des processus de gouvernance et de sécurisation des données ;- Le traitement de la donnée jusqu'à l'exposition au métier ;- La mise en place de la chaine CI/CD et de sa supervision ;- La veille technologie avec nos partenaires éditeurs et la mise en place de Prototype Design, Proof of Concept ou encore MVP dans un objectif d'idéation pour nos clients.Vous maitrisez un langage de programmation appliqué à l’analyse de données (SQL, Scala, R, Python, Java), le traitement distribué de données (Spark, Pyspark , Hadoop) et un Framework de streaming de données (Kafka, RabbitMQ, etc.).QualificationsVous êtes attiré(e) par le monde du numérique, le Cloud et des technologies innovantes.Vous avez un bon esprit d'analyse, êtes curieux(se) et passionné(e) et vous avez le sens du travail en équipe dans une organisation Agile type Srcum ou SAFEVous accordez une importance particulière au développement de vos compétences sur plusieurs technologies. Vous souhaitez une évolution réelle de carrière à travers l'expérience projet. Vous êtes soucieux de l'apport de valeur pour vos clients. Et vous voulez transmettre votre savoir auprès de collaborateurs moins expérimentés. Alors, n'attendez-plus, ce poste est fait pour vous !Diplômé(e) d'une Ecole d'ingénieur ou formation équivalente, vous avez déjà participé à un projet Data (Big Data, BI) et vous avez une expérience de minimum 3 ans.Informations supplémentairesUn accord télétravail pour télétravailler jusqu’à 2 jours par semaine selon vos tâches. Un package avantages intéressant : une mutuelle, un CSE, des titres restaurants, un accord d’intéressement, des primes vacances et cooptation.Des opportunités de carrières multiples : plus de 30 familles de métiers, autant de passerelles à imaginer ensemble.Plusieurs centaines de formations accessibles en toute autonomie avec Sopra Steria Academy.La possibilité de s'engager auprès de notre fondation ou de notre partenaire « Vendredi ».L'opportunit",data_engineering
france-travail-api,7639080,https://candidat.francetravail.fr/offres/recherche/detail/7639080,DATA ENGINEER (F/H) (H/F),,29 - Landerneau,2026-01-09T05:30:56.000Z,CDI,,data engineer,"Nous recherchons pour le compte de notre client, société spécialisée dans le domaine de la finance, un Data Engineer (H/F) pour leur site de Landerneau (120 personnes).Au sein d'une équipe Data et rattaché(e) au Directeur IT Groupe, votre mission sera de concevoir, développer et maintenir des systèmes de données efficaces et évolutifs. A ce titre, vos missions seront les suivantes : - Vous analyserez, combinerez et préparerez les données en fonction des besoins métier et des spécifications de conception. - Vous concevrez et développerez des pipelines de données et des processus ETL. - Vous optimiserez et restructurerez les modèles de données existants afin d'améliorer la qualité et la fiabilité. - Vous mettrez en uvre et appliquerez des méthodes de surveillance de la qualité des données, garantissant leur exactitude et leur disponibilité pour les processus métier. - Vous développerez et maintiendrez la section locale au sein de la plateforme data du Groupe. - Vous collaborerez avec les équipes internes et vos pairs pour définir les exigences et les besoins de l'organisation locale. - Vous collaborerez avec des collègues internationaux dans un environnement de travail global sur des sujets liés à l'infrastructure data, à la conception de solutions et aux outils. - Vous documenterez de manière structurée les processus, rapports et flux de données. Environnement et compétences techniques du poste : - Environnements cloud (Azure, AWS, GCP). - Outils et processus ETL. - Bases de données relationnelles et non relationnelles (MySQL, MSSQL, etc.). - Programmation Python - Airflow/ADF - Delta Lake, Polars/PySpark Poste en CDI basé sur Landerneau (29), avec 2 jours de télétravail possible par semaine. De formation Bac+5 en informatique vous justifiez d'une expérience de 3 à 8 ans en tant que Data Engineer. Vous bénéficiez des compétences techniques citées ci-dessus et disposez d'un bon niveau d'anglais. Si vous êtes passionné(e) par les dernières tendances en ingénierie data, motivé(e) pour apprendre en continu, et si vous souhaitez rejoindre une entreprise qui valorise l'épanouissement professionnel et propose un environnement de travail stimulant, chaleureux, et engagé pour la durabilité, alors n'hésitez plus, Postulez !",data_engineering
france-travail-api,7637206,https://candidat.francetravail.fr/offres/recherche/detail/7637206,Data Engineer (H/F),,69 - Lyon 7e Arrondissement,2026-01-09T04:30:51.000Z,CDI,De à EUR par an,data engineer,"
                Vos missions :  Concevoir et développer des solutions pour la collecte, l'organisation, le stockage et la modélisation des données Garantir l'accès aux différentes sources de données et de maintenir la qualité des données. Veiller à ce que les data analysts et les data scientists de l'entreprise puissent accéder facilement aux données et les exploiter dans des conditions optimales Contribuer, sous la supervision opérationnelle de notre architecte, aux meilleures pratiques, aux normes, aux politiques, aux méthodes, aux outils et aux procédures liés au Cluster Big Data Contribuer à la mise en place d'une politique de données conforme aux réglementations en vigueur Assurer une veille technologique, notamment sur les langages de programmation utilisés afin d’aider à l'avancement des projets          
            ",data_science
france-travail-api,7636579,https://candidat.francetravail.fr/offres/recherche/detail/7636579,Data Engineer (H/F),Forums Talents Handicap,69 - Lyon 7e Arrondissement,2026-01-09T04:00:04.000Z,CDI,,data engineer,"Vos tâches :  Concevoir et développer des solutions pour la collecte, l'organisation, le stockage et la modélisation des données Garantir l'accès aux différentes sources de données et de maintenir la qualité des données. Veiller à ce que les data analysts et les data scientists de l'entreprise puissent accéder facilement aux données et les exploiter dans des conditions optimales Contribuer, sous la supervision opérationnelle de notre architecte, aux meilleures pratiques, aux normes, aux politiques, aux méthodes, aux outils et aux procédures liés au Cluster Big Data Contribuer à la mise en place d'une politique de données conforme aux réglementations en vigueur Assurer une veille technologique, notamment sur les langages de programmation utilisés afin d’aider à l'avancement des projets       ",data_science
france-travail-api,7624493,https://candidat.francetravail.fr/offres/recherche/detail/7624493,Expert TALEND-DATA Engineer (F/H) (H/F),,29 - Guipavas,2026-01-08T17:31:33.000Z,CDI,,data engineer,"Solide entreprise coopérative attachée à son territoire du Grand Ouest, Laïta a pour mission de valoriser la production laitière de ses éleveurs en proposant des produits sains et de forte notoriété (Paysan Breton, Mamie Nova, Régilaitpour satisfaire ses clients présents dans plus de 110 pays. Intégrer Laïta c'est faire le choix de rejoindre une communauté de plus de  femmes et hommes&nbsp; sincèrement engagés dans leurs missions et qui partagent au quotidien des valeurs de simplicité relationnelle et d'exigence professionnelle. Résolument tournée vers l'avenir, Laïta offre l'opportunité de participer à des projets de développement ambitieux et porteurs de sens.Nous recherchons&nbsp;un.e Expert TALEND (F/H).En tant qu'Expert TALEND, vous aurez la
responsabilité de la plateforme d'intégration TALEND Datafabric 8 utilisée pour
les échanges de données batch et temps réel (ETL, ESB, API.) du pôle LAITA.Dans ce contexte de déploiement de la plateforme
Talend Data Fabric pour l'ensemble du Groupe EVEN, vous vous inscrivez en tant
que représentant du pôle LAITA et veilliez à l'alignement et la conformité des
méthodes de développement au sein du pôle. Vous participez à ce titre aux
ateliers de travail et différents comités organisés par le Groupe.&nbsp; &nbsp;Au quotidien, vos missions sont les suivantes
:&nbsp;&nbsp;
 Vousanimez la communauté SI LAITA de développeurs des flux inter-applicatifsdu périmètre.
 Vous prenezen charge le pilotage des développements (chiffrage, réalisation ou suivicontractuel des partenaires en cas d'externalisation, accompagnement à larecette), jusqu'à la réalisation de certains flux inter-applicatif&nbsp;
 Vous aidezrésoudre les problèmes complexes, assurez les revues de code et le suivides incidents techniques dans une logique d'amélioration continue desprocess&nbsp;
 Vous contribuez à la rédaction et validez les documents d'architecture produits dans lecadre des projets SI (matrices de flux d'échange SI applicatifs, dossierde spécification d'interface, documentation relative à la gestion deréférentiel SI.)&nbsp;&nbsp;
 Vous travaillez en proximité avec les responsables de domaine SI et responsablesd'application SI sur l'industrialisation et l'amélioration continue desprocess d'exploitation&nbsp;&nbsp;
 Vous documentezdiffusez et contrôlez l'application des normes/bonnes pratiques dedéveloppement et du processus de mise en production des fluxinter-applicatifs&nbsp;
 En lienavec l'architecte SI Applicatif, fournir les entrants nécessaires à ladéfinition et au dimensionnement du socle technique de plateforme Dataafin de répondre aux besoins, enjeux et contraintes court, moyen et longterme&nbsp;&nbsp;
 Vous accompagnez les autres experts SI et développeurs internes, afin qu'ils montent encompétences sur les sujets autours de l'intégration et la gouvernance desdonnées&nbsp;
 vous assurezen lien avec le correspondant Groupe EVEN, la configuration, la gestion etla surveillance des services déployés sur la plateforme, en veillant à cequ'ils fonctionnent de manière fiable et sécurisée en tout temps&nbsp;
 Vous gérez le cycle de vie de la donnée conformément aux directives inscritesRGPD&nbsp;
Vous déclinez ces missions quotidiennes, dans le
cadre du programme de migration des flux ETL et ESB existants vers la nouvelle
plateforme TALEND. Vous participez au Comité de Pilotage de ce programme.",data_engineering
